Agency/PMD (af_prt),Media Source (pid),Campaign (c),Impressions,Clicks,CTR,Installs,Conversion Rate,Sessions,Loyal Users,Loyal Users/Installs,Total Revenue,Total Cost,ROI,ARPU,Average eCPI,character_evol_01 (Unique users),character_evol_01 (Event counter),character_evol_01 (Sales in KRW),character_evol_02 (Unique users),character_evol_02 (Event counter),character_evol_02 (Sales in KRW),character_evol_03 (Unique users),character_evol_03 (Event counter),character_evol_03 (Sales in KRW),creat_equip_04 (Unique users),creat_equip_04 (Event counter),creat_equip_04 (Sales in KRW),m_ad_bag_ex (Unique users),m_ad_bag_ex (Event counter),m_ad_bag_ex (Sales in KRW),m_ad_exp_pub (Unique users),m_ad_exp_pub (Event counter),m_ad_exp_pub (Sales in KRW),m_ad_mail_ruby (Unique users),m_ad_mail_ruby (Event counter),m_ad_mail_ruby (Sales in KRW),m_ad_power_dungeon (Unique users),m_ad_power_dungeon (Event counter),m_ad_power_dungeon (Sales in KRW),m_ad_power_popup (Unique users),m_ad_power_popup (Event counter),m_ad_power_popup (Sales in KRW),m_ad_re_shop_all (Unique users),m_ad_re_shop_all (Event counter),m_ad_re_shop_all (Sales in KRW),m_character_gacha_01 (Unique users),m_character_gacha_01 (Event counter),m_character_gacha_01 (Sales in KRW),m_click_extra_work (Unique users),m_click_extra_work (Event counter),m_click_extra_work (Sales in KRW),m_click_middlereward (Unique users),m_click_middlereward (Event counter),m_click_middlereward (Sales in KRW),m_click_todo_list (Unique users),m_click_todo_list (Event counter),m_click_todo_list (Sales in KRW),m_click_todorewardcell_01 (Unique users),m_click_todorewardcell_01 (Event counter),m_click_todorewardcell_01 (Sales in KRW),m_dieposition_31_20 (Unique users),m_dieposition_31_20 (Event counter),m_dieposition_31_20 (Sales in KRW),m_dieposition_36_26 (Unique users),m_dieposition_36_26 (Event counter),m_dieposition_36_26 (Sales in KRW),m_enter_pub (Unique users),m_enter_pub (Event counter),m_enter_pub (Sales in KRW),m_filter_unit (Unique users),m_filter_unit (Event counter),m_filter_unit (Sales in KRW),m_level_002 (Unique users),m_level_002 (Event counter),m_level_002 (Sales in KRW),m_level_003 (Unique users),m_level_003 (Event counter),m_level_003 (Sales in KRW),m_level_004 (Unique users),m_level_004 (Event counter),m_level_004 (Sales in KRW),m_level_005 (Unique users),m_level_005 (Event counter),m_level_005 (Sales in KRW),m_level_006 (Unique users),m_level_006 (Event counter),m_level_006 (Sales in KRW),m_level_007 (Unique users),m_level_007 (Event counter),m_level_007 (Sales in KRW),m_level_008 (Unique users),m_level_008 (Event counter),m_level_008 (Sales in KRW),m_level_009 (Unique users),m_level_009 (Event counter),m_level_009 (Sales in KRW),m_level_010 (Unique users),m_level_010 (Event counter),m_level_010 (Sales in KRW),m_level_011 (Unique users),m_level_011 (Event counter),m_level_011 (Sales in KRW),m_level_012 (Unique users),m_level_012 (Event counter),m_level_012 (Sales in KRW),m_level_015 (Unique users),m_level_015 (Event counter),m_level_015 (Sales in KRW),m_level_016 (Unique users),m_level_016 (Event counter),m_level_016 (Sales in KRW),m_office_000 (Unique users),m_office_000 (Event counter),m_office_000 (Sales in KRW),m_office_001 (Unique users),m_office_001 (Event counter),m_office_001 (Sales in KRW),m_office_002 (Unique users),m_office_002 (Event counter),m_office_002 (Sales in KRW),m_office_003 (Unique users),m_office_003 (Event counter),m_office_003 (Sales in KRW),m_office_004 (Unique users),m_office_004 (Event counter),m_office_004 (Sales in KRW),m_office_005 (Unique users),m_office_005 (Event counter),m_office_005 (Sales in KRW),m_office_006 (Unique users),m_office_006 (Event counter),m_office_006 (Sales in KRW),m_office_007 (Unique users),m_office_007 (Event counter),m_office_007 (Sales in KRW),m_office_008 (Unique users),m_office_008 (Event counter),m_office_008 (Sales in KRW),m_office_009 (Unique users),m_office_009 (Event counter),m_office_009 (Sales in KRW),m_office_010 (Unique users),m_office_010 (Event counter),m_office_010 (Sales in KRW),m_office_011 (Unique users),m_office_011 (Event counter),m_office_011 (Sales in KRW),m_office_012 (Unique users),m_office_012 (Event counter),m_office_012 (Sales in KRW),m_office_013 (Unique users),m_office_013 (Event counter),m_office_013 (Sales in KRW),m_office_014 (Unique users),m_office_014 (Event counter),m_office_014 (Sales in KRW),m_office_015 (Unique users),m_office_015 (Event counter),m_office_015 (Sales in KRW),m_office_016 (Unique users),m_office_016 (Event counter),m_office_016 (Sales in KRW),m_office_017 (Unique users),m_office_017 (Event counter),m_office_017 (Sales in KRW),m_office_018 (Unique users),m_office_018 (Event counter),m_office_018 (Sales in KRW),m_office_019 (Unique users),m_office_019 (Event counter),m_office_019 (Sales in KRW),m_office_020 (Unique users),m_office_020 (Event counter),m_office_020 (Sales in KRW),m_office_021 (Unique users),m_office_021 (Event counter),m_office_021 (Sales in KRW),m_office_022 (Unique users),m_office_022 (Event counter),m_office_022 (Sales in KRW),m_office_023 (Unique users),m_office_023 (Event counter),m_office_023 (Sales in KRW),m_office_024 (Unique users),m_office_024 (Event counter),m_office_024 (Sales in KRW),m_offline_hunt_reward (Unique users),m_offline_hunt_reward (Event counter),m_offline_hunt_reward (Sales in KRW),m_open_pub (Unique users),m_open_pub (Event counter),m_open_pub (Sales in KRW),m_quest1_001 (Unique users),m_quest1_001 (Event counter),m_quest1_001 (Sales in KRW),m_quest1_002 (Unique users),m_quest1_002 (Event counter),m_quest1_002 (Sales in KRW),m_quest1_003 (Unique users),m_quest1_003 (Event counter),m_quest1_003 (Sales in KRW),m_quest1_004 (Unique users),m_quest1_004 (Event counter),m_quest1_004 (Sales in KRW),m_quest1_005 (Unique users),m_quest1_005 (Event counter),m_quest1_005 (Sales in KRW),m_quest1_006 (Unique users),m_quest1_006 (Event counter),m_quest1_006 (Sales in KRW),m_quest1_007 (Unique users),m_quest1_007 (Event counter),m_quest1_007 (Sales in KRW),m_quest1_008 (Unique users),m_quest1_008 (Event counter),m_quest1_008 (Sales in KRW),m_quest1_009 (Unique users),m_quest1_009 (Event counter),m_quest1_009 (Sales in KRW),m_quest1_010 (Unique users),m_quest1_010 (Event counter),m_quest1_010 (Sales in KRW),m_quest1_011 (Unique users),m_quest1_011 (Event counter),m_quest1_011 (Sales in KRW),m_quest1_012 (Unique users),m_quest1_012 (Event counter),m_quest1_012 (Sales in KRW),m_quest1_013 (Unique users),m_quest1_013 (Event counter),m_quest1_013 (Sales in KRW),m_quest1_014 (Unique users),m_quest1_014 (Event counter),m_quest1_014 (Sales in KRW),m_quest1_015 (Unique users),m_quest1_015 (Event counter),m_quest1_015 (Sales in KRW),m_quest1_016 (Unique users),m_quest1_016 (Event counter),m_quest1_016 (Sales in KRW),m_quest1_017 (Unique users),m_quest1_017 (Event counter),m_quest1_017 (Sales in KRW),m_quest1_018 (Unique users),m_quest1_018 (Event counter),m_quest1_018 (Sales in KRW),m_quest1_019 (Unique users),m_quest1_019 (Event counter),m_quest1_019 (Sales in KRW),m_quest1_020 (Unique users),m_quest1_020 (Event counter),m_quest1_020 (Sales in KRW),m_quest1_021 (Unique users),m_quest1_021 (Event counter),m_quest1_021 (Sales in KRW),m_quest1_022 (Unique users),m_quest1_022 (Event counter),m_quest1_022 (Sales in KRW),m_quest1_023 (Unique users),m_quest1_023 (Event counter),m_quest1_023 (Sales in KRW),m_quest1_024 (Unique users),m_quest1_024 (Event counter),m_quest1_024 (Sales in KRW),m_quest1_025 (Unique users),m_quest1_025 (Event counter),m_quest1_025 (Sales in KRW),m_quest1_026 (Unique users),m_quest1_026 (Event counter),m_quest1_026 (Sales in KRW),m_quest1_027 (Unique users),m_quest1_027 (Event counter),m_quest1_027 (Sales in KRW),m_quest1_028 (Unique users),m_quest1_028 (Event counter),m_quest1_028 (Sales in KRW),m_quest1_029 (Unique users),m_quest1_029 (Event counter),m_quest1_029 (Sales in KRW),m_quest1_030 (Unique users),m_quest1_030 (Event counter),m_quest1_030 (Sales in KRW),m_quest1_031 (Unique users),m_quest1_031 (Event counter),m_quest1_031 (Sales in KRW),m_quest1_032 (Unique users),m_quest1_032 (Event counter),m_quest1_032 (Sales in KRW),m_quest1_033 (Unique users),m_quest1_033 (Event counter),m_quest1_033 (Sales in KRW),m_quest1_034 (Unique users),m_quest1_034 (Event counter),m_quest1_034 (Sales in KRW),m_quest1_035 (Unique users),m_quest1_035 (Event counter),m_quest1_035 (Sales in KRW),m_quest1_036 (Unique users),m_quest1_036 (Event counter),m_quest1_036 (Sales in KRW),m_skip_office (Unique users),m_skip_office (Event counter),m_skip_office (Sales in KRW),m_start_agreement (Unique users),m_start_agreement (Event counter),m_start_agreement (Sales in KRW),m_start_login (Unique users),m_start_login (Event counter),m_start_login (Sales in KRW),m_timing1_08 (Unique users),m_timing1_08 (Event counter),m_timing1_08 (Sales in KRW),m_tuto_03_001 (Unique users),m_tuto_03_001 (Event counter),m_tuto_03_001 (Sales in KRW),m_tuto_03_002 (Unique users),m_tuto_03_002 (Event counter),m_tuto_03_002 (Sales in KRW),m_tuto_03_003 (Unique users),m_tuto_03_003 (Event counter),m_tuto_03_003 (Sales in KRW),m_tuto_03_004 (Unique users),m_tuto_03_004 (Event counter),m_tuto_03_004 (Sales in KRW),m_tuto_03_005 (Unique users),m_tuto_03_005 (Event counter),m_tuto_03_005 (Sales in KRW),m_tuto_03_006 (Unique users),m_tuto_03_006 (Event counter),m_tuto_03_006 (Sales in KRW),m_tuto_03_007 (Unique users),m_tuto_03_007 (Event counter),m_tuto_03_007 (Sales in KRW),m_tuto_03_008 (Unique users),m_tuto_03_008 (Event counter),m_tuto_03_008 (Sales in KRW),m_tuto_05_001 (Unique users),m_tuto_05_001 (Event counter),m_tuto_05_001 (Sales in KRW),m_tuto_05_002 (Unique users),m_tuto_05_002 (Event counter),m_tuto_05_002 (Sales in KRW),m_tuto_05_003 (Unique users),m_tuto_05_003 (Event counter),m_tuto_05_003 (Sales in KRW),m_tuto_05_004 (Unique users),m_tuto_05_004 (Event counter),m_tuto_05_004 (Sales in KRW),m_tuto_05_005 (Unique users),m_tuto_05_005 (Event counter),m_tuto_05_005 (Sales in KRW),m_tuto_05_006 (Unique users),m_tuto_05_006 (Event counter),m_tuto_05_006 (Sales in KRW),m_tuto_05_007 (Unique users),m_tuto_05_007 (Event counter),m_tuto_05_007 (Sales in KRW),m_tuto_05_008 (Unique users),m_tuto_05_008 (Event counter),m_tuto_05_008 (Sales in KRW),m_tuto_05_009 (Unique users),m_tuto_05_009 (Event counter),m_tuto_05_009 (Sales in KRW),m_tuto_05_010 (Unique users),m_tuto_05_010 (Event counter),m_tuto_05_010 (Sales in KRW),m_tuto_05_011 (Unique users),m_tuto_05_011 (Event counter),m_tuto_05_011 (Sales in KRW),m_tuto_05_012 (Unique users),m_tuto_05_012 (Event counter),m_tuto_05_012 (Sales in KRW),m_tuto_05_013 (Unique users),m_tuto_05_013 (Event counter),m_tuto_05_013 (Sales in KRW),m_tuto_05_014 (Unique users),m_tuto_05_014 (Event counter),m_tuto_05_014 (Sales in KRW),m_tuto_05_015 (Unique users),m_tuto_05_015 (Event counter),m_tuto_05_015 (Sales in KRW),m_tuto_05_016 (Unique users),m_tuto_05_016 (Event counter),m_tuto_05_016 (Sales in KRW),m_tuto_05_017 (Unique users),m_tuto_05_017 (Event counter),m_tuto_05_017 (Sales in KRW),m_tuto_06_001 (Unique users),m_tuto_06_001 (Event counter),m_tuto_06_001 (Sales in KRW),m_tuto_06_002 (Unique users),m_tuto_06_002 (Event counter),m_tuto_06_002 (Sales in KRW),m_tuto_06_003 (Unique users),m_tuto_06_003 (Event counter),m_tuto_06_003 (Sales in KRW),m_tuto_06_005 (Unique users),m_tuto_06_005 (Event counter),m_tuto_06_005 (Sales in KRW),m_tuto_06_006 (Unique users),m_tuto_06_006 (Event counter),m_tuto_06_006 (Sales in KRW),m_tuto_06_007 (Unique users),m_tuto_06_007 (Event counter),m_tuto_06_007 (Sales in KRW),m_tuto_06_008 (Unique users),m_tuto_06_008 (Event counter),m_tuto_06_008 (Sales in KRW),m_tuto_06_009 (Unique users),m_tuto_06_009 (Event counter),m_tuto_06_009 (Sales in KRW),m_tuto_06_011 (Unique users),m_tuto_06_011 (Event counter),m_tuto_06_011 (Sales in KRW),m_tuto_06_012 (Unique users),m_tuto_06_012 (Event counter),m_tuto_06_012 (Sales in KRW),m_tuto_06_013 (Unique users),m_tuto_06_013 (Event counter),m_tuto_06_013 (Sales in KRW),m_tuto_06_014 (Unique users),m_tuto_06_014 (Event counter),m_tuto_06_014 (Sales in KRW),m_tuto_07_001 (Unique users),m_tuto_07_001 (Event counter),m_tuto_07_001 (Sales in KRW),m_tuto_07_002 (Unique users),m_tuto_07_002 (Event counter),m_tuto_07_002 (Sales in KRW),m_tuto_07_003 (Unique users),m_tuto_07_003 (Event counter),m_tuto_07_003 (Sales in KRW),m_tuto_07_004 (Unique users),m_tuto_07_004 (Event counter),m_tuto_07_004 (Sales in KRW),m_tuto_07_005 (Unique users),m_tuto_07_005 (Event counter),m_tuto_07_005 (Sales in KRW),m_tuto_07_006 (Unique users),m_tuto_07_006 (Event counter),m_tuto_07_006 (Sales in KRW),m_tuto_07_008 (Unique users),m_tuto_07_008 (Event counter),m_tuto_07_008 (Sales in KRW),m_tuto_07_009 (Unique users),m_tuto_07_009 (Event counter),m_tuto_07_009 (Sales in KRW),m_tuto_07_010 (Unique users),m_tuto_07_010 (Event counter),m_tuto_07_010 (Sales in KRW),m_tuto_07_011 (Unique users),m_tuto_07_011 (Event counter),m_tuto_07_011 (Sales in KRW),m_tuto_1000_001 (Unique users),m_tuto_1000_001 (Event counter),m_tuto_1000_001 (Sales in KRW),m_tuto_1000_002 (Unique users),m_tuto_1000_002 (Event counter),m_tuto_1000_002 (Sales in KRW),m_tuto_1000_004 (Unique users),m_tuto_1000_004 (Event counter),m_tuto_1000_004 (Sales in KRW),m_tuto_1000_005 (Unique users),m_tuto_1000_005 (Event counter),m_tuto_1000_005 (Sales in KRW),m_tuto_1001_001 (Unique users),m_tuto_1001_001 (Event counter),m_tuto_1001_001 (Sales in KRW),m_tuto_1001_002 (Unique users),m_tuto_1001_002 (Event counter),m_tuto_1001_002 (Sales in KRW),m_tuto_1001_003 (Unique users),m_tuto_1001_003 (Event counter),m_tuto_1001_003 (Sales in KRW),m_tuto_1001_004 (Unique users),m_tuto_1001_004 (Event counter),m_tuto_1001_004 (Sales in KRW),m_tuto_1001_005 (Unique users),m_tuto_1001_005 (Event counter),m_tuto_1001_005 (Sales in KRW),m_tuto_1001_006 (Unique users),m_tuto_1001_006 (Event counter),m_tuto_1001_006 (Sales in KRW),m_tuto_1001_007 (Unique users),m_tuto_1001_007 (Event counter),m_tuto_1001_007 (Sales in KRW),m_tuto_1001_009 (Unique users),m_tuto_1001_009 (Event counter),m_tuto_1001_009 (Sales in KRW),m_tuto_1001_010 (Unique users),m_tuto_1001_010 (Event counter),m_tuto_1001_010 (Sales in KRW),m_tuto_1001_011 (Unique users),m_tuto_1001_011 (Event counter),m_tuto_1001_011 (Sales in KRW),m_tuto_1001_012 (Unique users),m_tuto_1001_012 (Event counter),m_tuto_1001_012 (Sales in KRW),m_tuto_1001_013 (Unique users),m_tuto_1001_013 (Event counter),m_tuto_1001_013 (Sales in KRW),m_tuto_1001_014 (Unique users),m_tuto_1001_014 (Event counter),m_tuto_1001_014 (Sales in KRW),m_tuto_1002_001 (Unique users),m_tuto_1002_001 (Event counter),m_tuto_1002_001 (Sales in KRW),m_tuto_1002_002 (Unique users),m_tuto_1002_002 (Event counter),m_tuto_1002_002 (Sales in KRW),m_tuto_1002_004 (Unique users),m_tuto_1002_004 (Event counter),m_tuto_1002_004 (Sales in KRW),m_tuto_1002_006 (Unique users),m_tuto_1002_006 (Event counter),m_tuto_1002_006 (Sales in KRW),m_tuto_1002_007 (Unique users),m_tuto_1002_007 (Event counter),m_tuto_1002_007 (Sales in KRW),m_tuto_1002_008 (Unique users),m_tuto_1002_008 (Event counter),m_tuto_1002_008 (Sales in KRW),m_tuto_1002_010 (Unique users),m_tuto_1002_010 (Event counter),m_tuto_1002_010 (Sales in KRW),m_tuto_1002_012 (Unique users),m_tuto_1002_012 (Event counter),m_tuto_1002_012 (Sales in KRW),m_tuto_1002_013 (Unique users),m_tuto_1002_013 (Event counter),m_tuto_1002_013 (Sales in KRW),m_tuto_10_001 (Unique users),m_tuto_10_001 (Event counter),m_tuto_10_001 (Sales in KRW),m_tuto_10_002 (Unique users),m_tuto_10_002 (Event counter),m_tuto_10_002 (Sales in KRW),m_tuto_10_003 (Unique users),m_tuto_10_003 (Event counter),m_tuto_10_003 (Sales in KRW),m_tuto_10_004 (Unique users),m_tuto_10_004 (Event counter),m_tuto_10_004 (Sales in KRW),m_tuto_10_005 (Unique users),m_tuto_10_005 (Event counter),m_tuto_10_005 (Sales in KRW),m_tuto_10_006 (Unique users),m_tuto_10_006 (Event counter),m_tuto_10_006 (Sales in KRW),m_tuto_13_001 (Unique users),m_tuto_13_001 (Event counter),m_tuto_13_001 (Sales in KRW),m_tuto_13_002 (Unique users),m_tuto_13_002 (Event counter),m_tuto_13_002 (Sales in KRW),m_tuto_13_003 (Unique users),m_tuto_13_003 (Event counter),m_tuto_13_003 (Sales in KRW),m_tuto_13_004 (Unique users),m_tuto_13_004 (Event counter),m_tuto_13_004 (Sales in KRW),m_tuto_13_005 (Unique users),m_tuto_13_005 (Event counter),m_tuto_13_005 (Sales in KRW),m_tuto_13_006 (Unique users),m_tuto_13_006 (Event counter),m_tuto_13_006 (Sales in KRW),m_tuto_13_007 (Unique users),m_tuto_13_007 (Event counter),m_tuto_13_007 (Sales in KRW),m_tuto_13_008 (Unique users),m_tuto_13_008 (Event counter),m_tuto_13_008 (Sales in KRW),m_tuto_13_009 (Unique users),m_tuto_13_009 (Event counter),m_tuto_13_009 (Sales in KRW),m_tuto_13_010 (Unique users),m_tuto_13_010 (Event counter),m_tuto_13_010 (Sales in KRW),m_tuto_13_011 (Unique users),m_tuto_13_011 (Event counter),m_tuto_13_011 (Sales in KRW),m_tuto_13_012 (Unique users),m_tuto_13_012 (Event counter),m_tuto_13_012 (Sales in KRW),m_tuto_17_001 (Unique users),m_tuto_17_001 (Event counter),m_tuto_17_001 (Sales in KRW),m_tuto_17_002 (Unique users),m_tuto_17_002 (Event counter),m_tuto_17_002 (Sales in KRW),m_tuto_17_003 (Unique users),m_tuto_17_003 (Event counter),m_tuto_17_003 (Sales in KRW),m_tuto_17_004 (Unique users),m_tuto_17_004 (Event counter),m_tuto_17_004 (Sales in KRW),m_tuto_17_005 (Unique users),m_tuto_17_005 (Event counter),m_tuto_17_005 (Sales in KRW),m_tuto_17_006 (Unique users),m_tuto_17_006 (Event counter),m_tuto_17_006 (Sales in KRW),m_tuto_17_007 (Unique users),m_tuto_17_007 (Event counter),m_tuto_17_007 (Sales in KRW),m_tuto_17_008 (Unique users),m_tuto_17_008 (Event counter),m_tuto_17_008 (Sales in KRW),m_tuto_19_001 (Unique users),m_tuto_19_001 (Event counter),m_tuto_19_001 (Sales in KRW),m_tuto_19_002 (Unique users),m_tuto_19_002 (Event counter),m_tuto_19_002 (Sales in KRW),m_tuto_19_003 (Unique users),m_tuto_19_003 (Event counter),m_tuto_19_003 (Sales in KRW),m_tuto_19_004 (Unique users),m_tuto_19_004 (Event counter),m_tuto_19_004 (Sales in KRW),m_tuto_19_005 (Unique users),m_tuto_19_005 (Event counter),m_tuto_19_005 (Sales in KRW),m_tuto_19_006 (Unique users),m_tuto_19_006 (Event counter),m_tuto_19_006 (Sales in KRW),m_tuto_19_007 (Unique users),m_tuto_19_007 (Event counter),m_tuto_19_007 (Sales in KRW),m_tuto_19_008 (Unique users),m_tuto_19_008 (Event counter),m_tuto_19_008 (Sales in KRW),m_tuto_21_001 (Unique users),m_tuto_21_001 (Event counter),m_tuto_21_001 (Sales in KRW),m_tuto_22_001 (Unique users),m_tuto_22_001 (Event counter),m_tuto_22_001 (Sales in KRW),m_tuto_22_002 (Unique users),m_tuto_22_002 (Event counter),m_tuto_22_002 (Sales in KRW),m_tuto_22_003 (Unique users),m_tuto_22_003 (Event counter),m_tuto_22_003 (Sales in KRW),m_upgrade_publevel (Unique users),m_upgrade_publevel (Event counter),m_upgrade_publevel (Sales in KRW)
None,Organic,None,N/A,N/A,N/A,3,N/A,0,1,0.3333,0.0000,N/A,N/A,0.0000,N/A,3,21,0.0,2,18,0.0,2,10,0.0,1,1,0.0,0,1,0.0,1,1,0.0,2,5,0.0,1,1,0.0,1,1,0.0,1,2,0.0,2,3,0.0,1,1,0.0,1,1,0.0,1,2,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,2,0.0,1,3,0.0,1,3,0.0,2,3,0.0,2,3,0.0,1,1,0.0,2,3,0.0,2,3,0.0,1,3,0.0,2,2,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,3,0.0,1,3,0.0,1,2,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,3,0.0,1,3,0.0,1,3,0.0,1,3,0.0,2,3,0.0,2,3,0.0,2,3,0.0,2,3,0.0,2,3,0.0,1,3,0.0,1,3,0.0,1,3,0.0,2,2,0.0,2,2,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,0,2,0.0,1,3,0.0,3,6,0.0,1,1,0.0,1,3,0.0,1,3,0.0,1,3,0.0,1,3,0.0,1,3,0.0,1,3,0.0,1,3,0.0,1,3,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,2,3,0.0,2,3,0.0,2,3,0.0,2,3,0.0,2,3,0.0,2,3,0.0,2,3,0.0,2,3,0.0,2,3,0.0,2,3,0.0,2,3,0.0,2,3,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,3,0.0,1,3,0.0,1,3,0.0,1,3,0.0,1,3,0.0,1,3,0.0,1,3,0.0,1,3,0.0,1,3,0.0,1,3,0.0,1,3,0.0,1,3,0.0,1,3,0.0,1,3,0.0,1,3,0.0,1,3,0.0,1,3,0.0,2,3,0.0,2,3,0.0,2,3,0.0,2,3,0.0,2,3,0.0,2,3,0.0,2,3,0.0,2,3,0.0,2,3,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,2,0.0,1,2,0.0,1,2,0.0,1,2,0.0,0,2,0.0,0,2,0.0,0,2,0.0,0,2,0.0,0,2,0.0,0,2,0.0,0,2,0.0,0,2,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,3,0.0,1,3,0.0,1,3,0.0,1,3,0.0,1,3,0.0,1,3,0.0,1,3,0.0,1,3,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0
