Agency/PMD (af_prt),Media Source (pid),Campaign (c),Impressions,Clicks,CTR,Installs,Conversion Rate,Sessions,Loyal Users,Loyal Users/Installs,Total Revenue,Total Cost,ROI,ARPU,Average eCPI,af_purchase (Unique users),af_purchase (Event counter),af_purchase (Sales in USD),m_ad_reward (Unique users),m_ad_reward (Event counter),m_ad_reward (Sales in USD),m_automate_layer (Unique users),m_automate_layer (Event counter),m_automate_layer (Sales in USD),m_click_inapp (Unique users),m_click_inapp (Event counter),m_click_inapp (Sales in USD),m_collec_detail (Unique users),m_collec_detail (Event counter),m_collec_detail (Sales in USD),m_collec_open (Unique users),m_collec_open (Event counter),m_collec_open (Sales in USD),m_error_occured (Unique users),m_error_occured (Event counter),m_error_occured (Sales in USD),m_funnel_stage1_clear (Unique users),m_funnel_stage1_clear (Event counter),m_funnel_stage1_clear (Sales in USD),m_funnel_stage1_minigame_yes (Unique users),m_funnel_stage1_minigame_yes (Event counter),m_funnel_stage1_minigame_yes (Sales in USD),m_funnel_stage2_clear (Unique users),m_funnel_stage2_clear (Event counter),m_funnel_stage2_clear (Sales in USD),m_funnel_stage2_minigame_clear (Unique users),m_funnel_stage2_minigame_clear (Event counter),m_funnel_stage2_minigame_clear (Sales in USD),m_funnel_stage2_minigame_yes (Unique users),m_funnel_stage2_minigame_yes (Event counter),m_funnel_stage2_minigame_yes (Sales in USD),m_funnel_stage2_quest2_clear (Unique users),m_funnel_stage2_quest2_clear (Event counter),m_funnel_stage2_quest2_clear (Sales in USD),m_funnel_stage3_clear (Unique users),m_funnel_stage3_clear (Event counter),m_funnel_stage3_clear (Sales in USD),m_funnel_stage3_minigame_clear (Unique users),m_funnel_stage3_minigame_clear (Event counter),m_funnel_stage3_minigame_clear (Sales in USD),m_funnel_stage3_minigame_yes (Unique users),m_funnel_stage3_minigame_yes (Event counter),m_funnel_stage3_minigame_yes (Sales in USD),m_funnel_stage3_quest1_clear (Unique users),m_funnel_stage3_quest1_clear (Event counter),m_funnel_stage3_quest1_clear (Sales in USD),m_funnel_stage3_quest2_clear (Unique users),m_funnel_stage3_quest2_clear (Event counter),m_funnel_stage3_quest2_clear (Sales in USD),m_funnel_stage4_minigame_clear (Unique users),m_funnel_stage4_minigame_clear (Event counter),m_funnel_stage4_minigame_clear (Sales in USD),m_funnel_stage4_quest1_clear (Unique users),m_funnel_stage4_quest1_clear (Event counter),m_funnel_stage4_quest1_clear (Sales in USD),m_funnel_stage4_quest4_clear (Unique users),m_funnel_stage4_quest4_clear (Event counter),m_funnel_stage4_quest4_clear (Sales in USD),m_funnel_tutorial_1_1 (Unique users),m_funnel_tutorial_1_1 (Event counter),m_funnel_tutorial_1_1 (Sales in USD),m_funnel_tutorial_1_2 (Unique users),m_funnel_tutorial_1_2 (Event counter),m_funnel_tutorial_1_2 (Sales in USD),m_funnel_tutorial_2_1 (Unique users),m_funnel_tutorial_2_1 (Event counter),m_funnel_tutorial_2_1 (Sales in USD),m_funnel_tutorial_2_10 (Unique users),m_funnel_tutorial_2_10 (Event counter),m_funnel_tutorial_2_10 (Sales in USD),m_funnel_tutorial_2_2 (Unique users),m_funnel_tutorial_2_2 (Event counter),m_funnel_tutorial_2_2 (Sales in USD),m_funnel_tutorial_2_3 (Unique users),m_funnel_tutorial_2_3 (Event counter),m_funnel_tutorial_2_3 (Sales in USD),m_funnel_tutorial_2_4 (Unique users),m_funnel_tutorial_2_4 (Event counter),m_funnel_tutorial_2_4 (Sales in USD),m_funnel_tutorial_2_5 (Unique users),m_funnel_tutorial_2_5 (Event counter),m_funnel_tutorial_2_5 (Sales in USD),m_funnel_tutorial_2_6 (Unique users),m_funnel_tutorial_2_6 (Event counter),m_funnel_tutorial_2_6 (Sales in USD),m_funnel_tutorial_2_8 (Unique users),m_funnel_tutorial_2_8 (Event counter),m_funnel_tutorial_2_8 (Sales in USD),m_funnel_tutorial_2_9 (Unique users),m_funnel_tutorial_2_9 (Event counter),m_funnel_tutorial_2_9 (Sales in USD),m_funnel_tutorial_2_money_250 (Unique users),m_funnel_tutorial_2_money_250 (Event counter),m_funnel_tutorial_2_money_250 (Sales in USD),m_funnel_tutorial_2_second_manager_auto (Unique users),m_funnel_tutorial_2_second_manager_auto (Event counter),m_funnel_tutorial_2_second_manager_auto (Sales in USD),m_funnel_tutorial_3_1 (Unique users),m_funnel_tutorial_3_1 (Event counter),m_funnel_tutorial_3_1 (Sales in USD),m_funnel_tutorial_3_2 (Unique users),m_funnel_tutorial_3_2 (Event counter),m_funnel_tutorial_3_2 (Sales in USD),m_funnel_tutorial_3_3 (Unique users),m_funnel_tutorial_3_3 (Event counter),m_funnel_tutorial_3_3 (Sales in USD),m_funnel_tutorial_3_5 (Unique users),m_funnel_tutorial_3_5 (Event counter),m_funnel_tutorial_3_5 (Sales in USD),m_funnel_tutorial_3_6 (Unique users),m_funnel_tutorial_3_6 (Event counter),m_funnel_tutorial_3_6 (Sales in USD),m_funnel_tutorial_3_8 (Unique users),m_funnel_tutorial_3_8 (Event counter),m_funnel_tutorial_3_8 (Sales in USD),m_funnel_tutorial_4_1 (Unique users),m_funnel_tutorial_4_1 (Event counter),m_funnel_tutorial_4_1 (Sales in USD),m_funnel_tutorial_4_2 (Unique users),m_funnel_tutorial_4_2 (Event counter),m_funnel_tutorial_4_2 (Sales in USD),m_funnel_tutorial_4_3 (Unique users),m_funnel_tutorial_4_3 (Event counter),m_funnel_tutorial_4_3 (Sales in USD),m_funnel_tutorial_4_4 (Unique users),m_funnel_tutorial_4_4 (Event counter),m_funnel_tutorial_4_4 (Sales in USD),m_funnel_tutorial_4_second_manager_auto (Unique users),m_funnel_tutorial_4_second_manager_auto (Event counter),m_funnel_tutorial_4_second_manager_auto (Sales in USD),m_house_enter (Unique users),m_house_enter (Event counter),m_house_enter (Sales in USD),m_levelup_card (Unique users),m_levelup_card (Event counter),m_levelup_card (Sales in USD),m_open_box (Unique users),m_open_box (Event counter),m_open_box (Sales in USD),m_open_box_deco (Unique users),m_open_box_deco (Event counter),m_open_box_deco (Sales in USD),m_open_layer (Unique users),m_open_layer (Event counter),m_open_layer (Sales in USD),m_popup_inapp (Unique users),m_popup_inapp (Event counter),m_popup_inapp (Sales in USD),m_purchase_inapp (Unique users),m_purchase_inapp (Event counter),m_purchase_inapp (Sales in USD),m_quest_clear (Unique users),m_quest_clear (Event counter),m_quest_clear (Sales in USD),m_reach_mile (Unique users),m_reach_mile (Event counter),m_reach_mile (Sales in USD),m_review_accept (Unique users),m_review_accept (Event counter),m_review_accept (Sales in USD),m_review_pop (Unique users),m_review_pop (Event counter),m_review_pop (Sales in USD),m_reward_mini (Unique users),m_reward_mini (Event counter),m_reward_mini (Sales in USD),m_season_change (Unique users),m_season_change (Event counter),m_season_change (Sales in USD),m_season_pass (Unique users),m_season_pass (Event counter),m_season_pass (Sales in USD),m_shop_enter (Unique users),m_shop_enter (Event counter),m_shop_enter (Sales in USD),m_shop_tap (Unique users),m_shop_tap (Event counter),m_shop_tap (Sales in USD),m_spend_gem (Unique users),m_spend_gem (Event counter),m_spend_gem (Sales in USD),m_spend_mile (Unique users),m_spend_mile (Event counter),m_spend_mile (Sales in USD),m_spend_peanut (Unique users),m_spend_peanut (Event counter),m_spend_peanut (Sales in USD),m_stage_clear (Unique users),m_stage_clear (Event counter),m_stage_clear (Sales in USD),m_upgrade_card (Unique users),m_upgrade_card (Event counter),m_upgrade_card (Sales in USD)
None,Cat_Cookie_Pre,Cat,N/A,59,N/A,4,0.0678,17,2,0.5000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,1,2,0.0,2,21,0.0,0,0,0.0,1,11,0.0,2,17,0.0,0,0,0.0,2,2,0.0,2,2,0.0,2,2,0.0,2,2,0.0,2,2,0.0,2,2,0.0,1,1,0.0,2,2,0.0,1,1,0.0,2,2,0.0,2,2,0.0,1,1,0.0,1,1,0.0,1,1,0.0,2,2,0.0,2,2,0.0,2,2,0.0,2,2,0.0,2,2,0.0,2,2,0.0,2,2,0.0,2,2,0.0,2,2,0.0,2,2,0.0,2,2,0.0,2,2,0.0,1,1,0.0,2,2,0.0,2,2,0.0,2,2,0.0,2,2,0.0,2,2,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,1,0.0,1,9,0.0,1,11,0.0,2,18,0.0,1,2,0.0,1,8,0.0,1,2,0.0,0,0,0.0,2,31,0.0,1,2,0.0,1,1,0.0,1,1,0.0,2,8,0.0,0,0,0.0,1,1,0.0,2,10,0.0,2,3,0.0,1,2,0.0,1,2,0.0,1,11,0.0,2,8,0.0,1,13,0.0
None,Hamster_Cookie_Pre,Hamster,N/A,37,N/A,7,0.1892,53,7,1.0000,0.0000,N/A,N/A,0.0000,N/A,0,0,0.0,1,5,0.0,7,76,0.0,3,5,0.0,2,20,0.0,7,48,0.0,0,0,0.0,7,7,0.0,7,7,0.0,6,6,0.0,7,7,0.0,6,6,0.0,6,6,0.0,5,5,0.0,6,6,0.0,5,5,0.0,5,5,0.0,5,5,0.0,5,5,0.0,5,5,0.0,3,3,0.0,7,7,0.0,7,7,0.0,7,8,0.0,7,7,0.0,7,8,0.0,7,8,0.0,7,8,0.0,7,7,0.0,7,7,0.0,7,7,0.0,7,7,0.0,6,6,0.0,4,4,0.0,5,5,0.0,5,5,0.0,5,5,0.0,5,5,0.0,5,5,0.0,5,5,0.0,4,4,0.0,4,4,0.0,4,4,0.0,4,4,0.0,5,5,0.0,5,28,0.0,5,45,0.0,7,67,0.0,0,0,0.0,5,38,0.0,5,5,0.0,0,0,0.0,7,144,0.0,1,3,0.0,3,3,0.0,5,5,0.0,7,27,0.0,1,7,0.0,1,3,0.0,5,14,0.0,5,14,0.0,1,1,0.0,1,2,0.0,5,46,0.0,8,27,0.0,2,32,0.0
None,Organic,None,N/A,N/A,N/A,608,N/A,0,451,0.7418,56.9931,N/A,N/A,0.0937,N/A,5,7,56.9931,109,1729,0.0,433,4110,0.0,142,390,0.0,229,2077,0.0,464,3494,0.0,1,7,0.0,495,499,0.0,492,495,0.0,390,404,0.0,485,487,0.0,391,394,0.0,391,393,0.0,310,325,0.0,389,391,0.0,308,311,0.0,353,355,0.0,353,355,0.0,305,308,0.0,278,285,0.0,147,165,0.0,529,534,0.0,526,530,0.0,466,478,0.0,427,433,0.0,463,475,0.0,457,467,0.0,450,459,0.0,443,447,0.0,443,446,0.0,429,431,0.0,430,439,0.0,396,399,0.0,319,321,0.0,377,380,0.0,374,377,0.0,374,377,0.0,353,356,0.0,353,355,0.0,323,326,0.0,262,266,0.0,263,267,0.0,263,267,0.0,261,266,0.0,283,290,0.0,331,1359,0.0,301,2116,0.0,454,3564,0.0,20,38,0.0,341,1561,0.0,252,370,0.0,5,7,0.0,528,7431,0.0,42,84,0.0,198,200,0.0,304,307,0.0,491,1523,0.0,73,313,0.0,56,143,0.0,385,1711,0.0,378,1227,0.0,60,107,0.0,28,67,0.0,300,2117,0.0,500,1551,0.0,277,1793,0.0
None,Prison_Cookie_Pre,Prison,N/A,2,N/A,0,0.0000,0,0,N/A,0.0000,N/A,N/A,N/A,N/A,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
